Meeting,Delegation,Number,Delegation_ISO,Delegation_wb,Host_ISO,Host_country,Host_wb,Origin,Dest,layover,emissions,emissions_sens_1,emissions_sens_2,emissions_sens_3
COP 26,Tonga,7,TON,East Asia & Pacific,GBR,United Kingdom,Europe & Central Asia,TBU,GLA,SYD;DXB,12.602865108592155,6.624654530173369,11.22278243949749,8.004737199268035
COP 26,Trinidad and Tobago,13,TTO,Latin America & Caribbean,GBR,United Kingdom,Europe & Central Asia,POS,GLA,LGW,4.516896246313187,2.3742916331034487,4.022271399191267,2.8689164802253693
COP 26,Tunisia,68,TUN,Middle East & North Africa,GBR,United Kingdom,Europe & Central Asia,TUN,GLA,CDG,1.399732547660442,0.7357648029231109,1.2464541769289401,0.8890431736546129
COP 26,Turkey,138,TUR,Europe & Central Asia,GBR,United Kingdom,Europe & Central Asia,ESB,GLA,DUS,1.914725398650874,1.0064690986466864,1.705052493642004,1.2161420036555564
COP 26,Turkmenistan,11,TKM,Europe & Central Asia,GBR,United Kingdom,Europe & Central Asia,ASB,GLA,BHX,3.0741001240915264,1.6158906040647427,2.7374693446802567,1.952521383476013
COP 26,Tuvalu,23,TUV,East Asia & Pacific,GBR,United Kingdom,Europe & Central Asia,FUN,GLA,SUV;SYD;DXB,13.023452315062382,6.845734809829493,11.597313046179407,8.27187407871247
COP 26,Uganda,79,UGA,Sub-Saharan Africa,GBR,United Kingdom,Europe & Central Asia,EBB,GLA,LHR,4.139370887961177,2.1758466720638436,3.686087132703372,2.6291304273216487
COP 26,Ukraine,41,UKR,Europe & Central Asia,GBR,United Kingdom,Europe & Central Asia,KBP,GLA,WAW,1.4196632302330527,0.7462413005652286,1.2642023407358032,0.9017021900624782
COP 26,United Arab Emirates,116,ARE,Middle East & North Africa,GBR,United Kingdom,Europe & Central Asia,AUH,GLA,AMS,3.468913474640772,1.8234229412557386,3.089048473651685,2.2032879422448253
COP 26,United Kingdom of Great Britain and Northern Ireland,230,GBR,Europe & Central Asia,GBR,United Kingdom,Europe & Central Asia,NA,NA,NA,0,0,0,0
COP 26,United Republic of Tanzania,81,TZA,Sub-Saharan Africa,GBR,United Kingdom,Europe & Central Asia,DAR,GLA,AMS,4.733005877611781,2.4878889489249345,4.2147158437081425,3.006178982828573
COP 26,United States of America,141,USA,North America,GBR,United Kingdom,Europe & Central Asia,IAD,GLA,EWR,3.2422667768015914,1.7042868511165588,2.8872208290198693,2.0593327988982812
COP 26,Uruguay,14,URY,Latin America & Caribbean,GBR,United Kingdom,Europe & Central Asia,MVD,GLA,GRU;LHR,6.800102116162819,3.5744512776517214,6.055453736788185,4.319099657026356
COP 26,Uzbekistan,15,UZB,Europe & Central Asia,GBR,United Kingdom,Europe & Central Asia,TAS,GLA,LHR,3.4137363931967495,1.7944192901493974,3.0399135844533136,2.1682420988928333
COP 26,Vanuatu,3,VUT,East Asia & Pacific,GBR,United Kingdom,Europe & Central Asia,VLI,GLA,BNE;DXB,11.571951393299871,6.082758131585968,10.304759415293924,7.349950109591915
COP 26,Venezuela,4,VEN,Latin America & Caribbean,GBR,United Kingdom,Europe & Central Asia,CCS,GLA,FNC,4.945121258038589,2.59938669993283,4.40360342967289,3.140904528298529
COP 26,Viet Nam,78,VNM,East Asia & Pacific,GBR,United Kingdom,Europe & Central Asia,HAN,GLA,CDG,5.901821373928711,3.102272964455967,5.255539649569182,3.748554688815496
COP 26,Yemen,9,YEM,Middle East & North Africa,GBR,United Kingdom,Europe & Central Asia,SAH,GLA,DXB,4.361445512759436,2.2925794670695883,3.883843371302224,2.7701816085268005
COP 26,Zambia,37,ZMB,Sub-Saharan Africa,GBR,United Kingdom,Europe & Central Asia,LUN,GLA,AMS,5.0352265651774015,2.6467502578211737,4.483841712789446,3.198135110209129
COP 26,Zimbabwe,110,ZWE,Sub-Saharan Africa,GBR,United Kingdom,Europe & Central Asia,HRE,GLA,LUN;AMS,5.272041734362175,2.771231371427962,4.694724325531335,3.348548780258801
COP 26,Holy See,7,VAT,Europe & Central Asia,GBR,United Kingdom,Europe & Central Asia,FCO,GLA,NA,0.8242694531253613,0.43325668064937806,0.7340175147287439,0.5235086190459954
COP 27,Albania,13,ALB,Europe & Central Asia,EGY,Egypt,Middle East & North Africa,TIA,SSH,IST,1.3612732369030358,0.7155487929094279,1.2122063710780995,0.8646156587343641
COP 27,Algeria,50,DZA,Middle East & North Africa,EGY,Egypt,Middle East & North Africa,ALG,SSH,CAI,1.8089179503600052,0.9508517619850163,1.6108315397227846,1.1489381726222372
COP 27,Andorra,9,AND,Europe & Central Asia,EGY,Egypt,Middle East & North Africa,ILD,SSH,PMI;MXP,2.4233585982662245,1.2738304645738039,2.157987575593876,1.5392014872461526
COP 27,Angola,77,AGO,Sub-Saharan Africa,EGY,Egypt,Middle East & North Africa,LAD,SSH,ADD;JED,3.357026333582007,1.7646098341172864,2.9894135865795537,2.13222258111974
COP 27,Antigua and Barbuda,21,ATG,Latin America & Caribbean,EGY,Egypt,Middle East & North Africa,ANU,SSH,LGW,6.1227096302105215,3.218382148758967,5.452239433493762,3.8888523454757253
COP 27,Argentina,32,ARG,Latin America & Caribbean,EGY,Egypt,Middle East & North Africa,EZE,SSH,FCO;CAI,8.031055150975314,4.221497685610316,7.151610680777173,5.1009421558084584
COP 27,Armenia,40,ARM,Europe & Central Asia,EGY,Egypt,Middle East & North Africa,EVN,SSH,DME,2.8330484433675456,1.4891825821225473,2.5228141415871046,1.7994168839029885
COP 27,Australia,76,AUS,East Asia & Pacific,EGY,Egypt,Middle East & North Africa,SYD,SSH,CGK;RUH,8.29448674748219,4.359969636563778,7.386195076453246,5.268261307592724
COP 27,Austria,42,AUT,Europe & Central Asia,EGY,Egypt,Middle East & North Africa,VIE,SSH,CAI,1.6091345746162005,0.8458362886168044,1.432925536470198,1.0220453267628067
COP 27,Azerbaijan,11,AZE,Europe & Central Asia,EGY,Egypt,Middle East & North Africa,GYD,SSH,IST,1.9685607045852882,1.034767449876245,1.7529925390887977,1.2503356153727354
COP 27,Bahamas,50,BHS,Latin America & Caribbean,EGY,Egypt,Middle East & North Africa,NAS,SSH,LHR;CAI,6.389570893788114,3.358656892910742,5.689877928935477,4.058349857763378
COP 27,Bahrain,84,BHR,Middle East & North Africa,EGY,Egypt,Middle East & North Africa,BAH,SSH,RUH,0.7058509446361139,0.37101294503480764,0.6285650331772502,0.44829885649367135
COP 27,Bangladesh,62,BGD,South Asia,EGY,Egypt,Middle East & North Africa,DAC,SSH,KWI,3.2708863657925673,1.7193306437960114,2.9127064164625676,2.077510593126011
COP 27,Barbados,29,BRB,Latin America & Caribbean,EGY,Egypt,Middle East & North Africa,BGI,SSH,LGW,6.237012389192366,3.27846501750158,5.554025415112577,3.9614519915813684
COP 27,Belarus,6,BLR,Europe & Central Asia,EGY,Egypt,Middle East & North Africa,MSQ,SSH,IST,1.7423193101290335,0.9158444061252201,1.5515258149024023,1.1066379013518512
COP 27,Belgium,45,BEL,Europe & Central Asia,EGY,Egypt,Middle East & North Africa,BRU,SSH,CAI,2.1041101979080414,1.1060185945378729,1.8736986214151294,1.336430171030785
COP 27,Belize,29,BLZ,Latin America & Caribbean,EGY,Egypt,Middle East & North Africa,BZE,SSH,MIA;MXP,7.1288034719853695,3.7472320625892217,6.348160496098761,4.52787503847583
COP 27,Benin,113,BEN,Sub-Saharan Africa,EGY,Egypt,Middle East & North Africa,COO,SSH,LOS;CAI,2.590811555542231,1.3618515599716379,2.3071035180534887,1.6455595974603803
COP 27,Bhutan,15,BTN,South Asia,EGY,Egypt,Middle East & North Africa,PBH,SSH,DAC;KWI,3.5101957690120678,1.845122843307083,3.1258101309685187,2.229508481350632
COP 27,Bolivia,28,BOL,Latin America & Caribbean,EGY,Egypt,Middle East & North Africa,LPB,SSH,VVI;MAD;CAI,7.745034708321139,4.071151982087758,6.89691104117156,4.919275649237338
COP 27,Bosnia and Herzegovina,10,BIH,Europe & Central Asia,EGY,Egypt,Middle East & North Africa,SJJ,SSH,IST,1.4463569457565189,0.7602727642003608,1.2879729483905227,0.918656761566357
COP 27,Botswana,78,BWA,Sub-Saharan Africa,EGY,Egypt,Middle East & North Africa,GBE,SSH,NBO;JED,3.674474051706373,1.9314751814685045,3.272099043079108,2.333850190095769
COP 27,Brazil,467,BRA,Latin America & Caribbean,EGY,Egypt,Middle East & North Africa,GRU,SSH,IST,7.117237490614147,3.7411524425800753,6.337861052955469,4.5205288802387535
COP 27,Brunei Darussalam,14,BRN,East Asia & Pacific,EGY,Egypt,Middle East & North Africa,BWN,SSH,JED,5.3915649779558,2.8340583707103475,4.801159120140048,3.4244642285260998
COP 27,Bulgaria,23,BGR,Europe & Central Asia,EGY,Egypt,Middle East & North Africa,SOF,SSH,IST,0.8495903803352699,0.4465659945300916,0.7565659714145674,0.539590403450794
COP 27,Burkina Faso,127,BFA,Sub-Saharan Africa,EGY,Egypt,Middle East & North Africa,OUA,SSH,IST,3.4758452118896845,1.8270665861073105,3.0952211477541214,2.2076906502428737
COP 27,Burundi,64,BDI,Sub-Saharan Africa,EGY,Egypt,Middle East & North Africa,BJM,SSH,EBB;CAI,2.4847845852282644,1.3061188322816375,2.2126870809735215,1.5782163365363804
COP 27,Cabo Verde,27,CPV,Sub-Saharan Africa,EGY,Egypt,Middle East & North Africa,SID,SSH,LGW,4.808477695346546,2.527560461311127,4.28192308455794,3.054115072099732
COP 27,Cambodia,54,KHM,East Asia & Pacific,EGY,Egypt,Middle East & North Africa,PNH,SSH,BKK;KWI,4.410783454993463,2.3185137938844678,3.9277785389751267,2.8015187099028034
COP 27,Cameroon,63,CMR,Sub-Saharan Africa,EGY,Egypt,Middle East & North Africa,DLA,SSH,IST,3.5943656383191493,1.8893664578506608,3.2007629391637207,2.282969157006089
COP 27,Canada,264,CAN,North America,EGY,Egypt,Middle East & North Africa,YYZ,SSH,CAI,5.637665346657202,2.963420218857368,5.020310152259955,3.5807754132546132
COP 27,Central African Republic,58,CAF,Sub-Saharan Africa,EGY,Egypt,Middle East & North Africa,BGF,SSH,DLA;IST,4.167738048532667,2.190757776576099,3.7113479340193423,2.6471478910894235
COP 27,Chad,123,TCD,Sub-Saharan Africa,EGY,Egypt,Middle East & North Africa,NDJ,SSH,IST,2.9761747152765956,1.5644164354899606,2.650267303798333,1.890323846968223
COP 27,Chile,56,CHL,Latin America & Caribbean,EGY,Egypt,Middle East & North Africa,SCL,SSH,MAD;CAI,8.478652041650832,4.456775516798364,7.550193263496572,5.385234294952623
COP 27,China,65,CHN,East Asia & Pacific,EGY,Egypt,Middle East & North Africa,PEK,SSH,CAI,4.642479741923903,2.4403041838959934,4.1341028150706425,2.948681110749253
COP 27,Colombia,84,COL,Latin America & Caribbean,EGY,Egypt,Middle East & North Africa,BOG,SSH,MAD;CAI,6.90135200869692,3.6276729501425513,6.1456162122365665,4.383408746602903
COP 27,Comoros,46,COM,Sub-Saharan Africa,EGY,Egypt,Middle East & North Africa,HAH,SSH,JIB;JED,2.7119631717192028,1.425534507938559,2.414988369540211,1.7225093101175508
COP 27,Congo,106,COG,Sub-Saharan Africa,EGY,Egypt,Middle East & North Africa,BZV,SSH,ADD;JED,3.08648649210189,1.6224014576083792,2.748499337638056,1.9603886120722138
COP 27,Cook Islands,15,COK,East Asia & Pacific,EGY,Egypt,Middle East & North Africa,RAR,SSH,LAX;IST,11.80103231360851,6.203173762747829,10.508754721719203,7.495451354637135
COP 27,Costa Rica,18,CRI,Latin America & Caribbean,EGY,Egypt,Middle East & North Africa,SJO,SSH,MAD;CAI,7.176498355794123,3.7723027211551328,6.390632529231752,4.558168547717504
COP 27,Côte d'Ivoire,133,CIV,Sub-Saharan Africa,EGY,Egypt,Middle East & North Africa,ABJ,SSH,IST,3.943313623439665,2.0727898167857246,3.5114992111118086,2.5046042291135815
COP 27,Croatia,22,HRV,Europe & Central Asia,EGY,Egypt,Middle East & North Africa,ZAG,SSH,IST,1.5852716300429668,0.8332928104070303,1.4116757148618875,1.0068887255881098
COP 27,Cuba,9,CUB,Latin America & Caribbean,EGY,Egypt,Middle East & North Africa,HAV,SSH,MXP,6.620325137437127,3.4799521009745,5.895363320642011,4.204913917769615
COP 27,Cyprus,25,CYP,Europe & Central Asia,EGY,Egypt,Middle East & North Africa,LCA,SSH,AMM,0.35834840872587154,0.18835690379144143,0.31911167808369595,0.22759363443361702
COP 27,Czech Republic,74,CZE,Europe & Central Asia,EGY,Egypt,Middle East & North Africa,PRG,SSH,IST,1.7927204854177787,0.9423376178929962,1.596407785794476,1.138650317516299
COP 27,Democratic People's Republic of Korea,4,PRK,East Asia & Pacific,EGY,Egypt,Middle East & North Africa,FNJ,SSH,PEK;CAI,5.10224595357316,2.6819787785678346,4.54352211154901,3.2407026205919838
COP 27,Democratic Republic of The Congo,292,COD,Sub-Saharan Africa,EGY,Egypt,Middle East & North Africa,FIH,SSH,IST,4.003015978620993,2.1041721631257144,3.564663831819274,2.5425243099274337
COP 27,Denmark,75,DNK,Europe & Central Asia,EGY,Egypt,Middle East & North Africa,CPH,SSH,IST,2.0798642549783866,1.0932737945036521,1.852107741865488,1.3210303076165508
COP 27,Djibouti,42,DJI,Middle East & North Africa,EGY,Egypt,Middle East & North Africa,JIB,SSH,JED,1.2054050180969267,0.6336171771278722,1.0734065748555435,0.7656156203692553
COP 27,Dominica,7,DMA,Latin America & Caribbean,EGY,Egypt,Middle East & North Africa,DOM,SSH,ANU;LGW,6.230963916292053,3.2752856576453544,5.548639283080971,3.957610290856436
COP 27,Dominican Republic,58,DOM,Latin America & Caribbean,EGY,Egypt,Middle East & North Africa,PUJ,SSH,LGW,6.318141011249638,3.321110010446241,5.626270009267937,4.012981012427942
COP 27,Ecuador,21,ECU,Latin America & Caribbean,EGY,Egypt,Middle East & North Africa,UIO,SSH,MAD;CAI,7.315750201314118,3.845499995053598,6.514635535937264,4.646614660430451
COP 27,Egypt,148,EGY,Middle East & North Africa,EGY,Egypt,Middle East & North Africa,NA,NA,NA,0,0,0,0
COP 27,El Salvador,12,SLV,Latin America & Caribbean,EGY,Egypt,Middle East & North Africa,SAL,SSH,MAD;CAI,7.273896489543583,3.8234997293286073,6.477365034552154,4.6200311843200375
COP 27,Equatorial Guinea,17,GNQ,Sub-Saharan Africa,EGY,Egypt,Middle East & North Africa,SSG,SSH,ABV;CAI,2.59239808991076,1.362685516536371,2.3085163182300654,1.6465672882170659
COP 27,Eritrea,6,ERI,Sub-Saharan Africa,EGY,Egypt,Middle East & North Africa,ASM,SSH,JED,0.6515120753622214,0.34245107361936095,0.580175903110184,0.4137872458713984
COP 27,Estonia,14,EST,Europe & Central Asia,EGY,Egypt,Middle East & North Africa,TLL,SSH,IST,2.113420528925886,1.1109125393689354,1.8819894202575078,1.342343648037313
COP 27,Eswatini,15,SWZ,Sub-Saharan Africa,EGY,Egypt,Middle East & North Africa,MTS,SSH,JNB;JED,3.8759192019596904,2.0373641611337145,3.451484847442241,2.461798515651164
COP 27,Ethiopia,86,ETH,Sub-Saharan Africa,EGY,Egypt,Middle East & North Africa,ADD,SSH,JED,1.3277592116705963,0.6979322559420472,1.182362314935733,0.8433291526769106
COP 27,European Union,115,NA,Europe & Central Asia,EGY,Egypt,Middle East & North Africa,BRU,SSH,CAI,2.1041101979080414,1.1060185945378729,1.8736986214151294,1.336430171030785
COP 27,Fiji,29,FJI,East Asia & Pacific,EGY,Egypt,Middle East & North Africa,NAN,SSH,HKG;RUH,9.550726620950037,5.020307987966069,8.50486981194174,6.066164796974367
COP 27,Finland,50,FIN,Europe & Central Asia,EGY,Egypt,Middle East & North Africa,HEL,SSH,IST,2.1710127579008414,1.1411857048193543,1.933274985120929,1.3789234775992663
COP 27,France,165,FRA,Europe & Central Asia,EGY,Egypt,Middle East & North Africa,CDG,SSH,CAI,2.105194902761011,1.1065887660707907,1.874664545153188,1.3371191236786133
COP 27,Gabon,80,GAB,Sub-Saharan Africa,EGY,Egypt,Middle East & North Africa,LBV,SSH,IST,3.8172935336776423,2.0065477717156974,3.3992790105289337,2.4245622948644066
COP 27,Gambia,86,GMB,Sub-Saharan Africa,EGY,Egypt,Middle East & North Africa,BJL,SSH,CMN;CAI,3.7969764277078077,1.9958681518877175,3.3811867388006407,2.4116578407948848
COP 27,Georgia,32,GEO,Europe & Central Asia,EGY,Egypt,Middle East & North Africa,TBS,SSH,IST,1.710494057311606,0.8991155668149313,1.5231856013577465,1.086424022768791
COP 27,Germany,114,DEU,Europe & Central Asia,EGY,Egypt,Middle East & North Africa,SXF,SSH,CAI,1.9075913214939062,1.0027190944889581,1.6986996369582763,1.211610779024588
COP 27,Ghana,94,GHA,Sub-Saharan Africa,EGY,Egypt,Middle East & North Africa,ACC,SSH,CAI,2.7347376966488555,1.4375058619479668,2.435268959409744,1.7369745991870784
COP 27,Greece,38,GRC,Europe & Central Asia,EGY,Egypt,Middle East & North Africa,ATH,SSH,CAI,0.6194598645664453,0.32560362840081286,0.5516331929312842,0.39343030003597396
COP 27,Grenada,17,GRD,Latin America & Caribbean,EGY,Egypt,Middle East & North Africa,GND,SSH,UVF;LGW,6.385655421465636,3.3565987377820967,5.686391222250575,4.055862936997157
COP 27,Guatemala,18,GTM,Latin America & Caribbean,EGY,Egypt,Middle East & North Africa,GUA,SSH,MIA;MXP,7.366136093806696,3.8719851734699113,6.5595038975829505,4.678617369693657
COP 27,Guinea,50,GIN,Sub-Saharan Africa,EGY,Egypt,Middle East & North Africa,CKY,SSH,CMN;CAI,3.977475311162483,2.090746795407756,3.5419200071590384,2.5263020994112004
COP 27,Guinea-Bissau,27,GNB,Sub-Saharan Africa,EGY,Egypt,Middle East & North Africa,OXB,SSH,CMN;CAI,3.864936063187938,2.031590910417081,3.4417044224455355,2.454822551159484
COP 27,Guyana,8,GUY,Latin America & Caribbean,EGY,Egypt,Middle East & North Africa,GEO,SSH,POS;LGW,6.770388627068684,3.5588324799863775,6.028994037287433,4.300227069767629
COP 27,Haiti,18,HTI,Latin America & Caribbean,EGY,Egypt,Middle East & North Africa,PAP,SSH,JFK;CAI,6.955639807854923,3.6562091529445646,6.193959200423755,4.417889760375732
COP 27,Holy See,8,VAT,Europe & Central Asia,EGY,Egypt,Middle East & North Africa,FCO,SSH,CAI,1.4831590622654716,0.7796176755161844,1.320745031828235,0.9420317059534211
COP 27,Honduras,14,HND,Latin America & Caribbean,EGY,Egypt,Middle East & North Africa,SAP,SSH,MIA;MXP,7.223265921396539,3.796885937960493,6.432278790574581,4.587873068782451
COP 27,Hungary,8,HUN,Europe & Central Asia,EGY,Egypt,Middle East & North Africa,BUD,SSH,CAI,1.504788901700697,0.7909873293660696,1.3400062855265944,0.955769945540172
COP 27,Iceland,16,ISL,Europe & Central Asia,EGY,Egypt,Middle East & North Africa,KEF,SSH,MAN,3.3819869531000046,1.7777303015460062,3.0116408817217177,2.1480763729242933
COP 27,India,61,IND,South Asia,EGY,Egypt,Middle East & North Africa,DEL,SSH,KWI,2.4428396374305152,1.284070608639475,2.175335334405252,1.5515749116647384
COP 27,Indonesia,135,IDN,East Asia & Pacific,EGY,Egypt,Middle East & North Africa,CGK,SSH,RUH,5.054856547584947,2.657068693412039,4.501322104744197,3.2106031362527885
COP 27,Iran,14,IRN,Middle East & North Africa,EGY,Egypt,Middle East & North Africa,IKA,SSH,KWI,1.222120483379075,0.6424036063922659,1.0882916052530067,0.7762324845183342
COP 27,Iraq,140,IRQ,Middle East & North Africa,EGY,Egypt,Middle East & North Africa,BGW,SSH,AMM,0.5160561932671519,0.2712520674831749,0.45955152530045446,0.32775673544987227
COP 27,Ireland,58,IRL,Europe & Central Asia,EGY,Egypt,Middle East & North Africa,DUB,SSH,LTN,2.5532795603501888,1.3421229903302874,2.2736814816410393,1.621721069039437
COP 27,Israel,179,ISR,Middle East & North Africa,EGY,Egypt,Middle East & North Africa,TLV,SSH,AMM,0.23113442805528955,0.12149004758495775,0.20582676915432244,0.14679770648592488
COP 27,Italy,89,ITA,Europe & Central Asia,EGY,Egypt,Middle East & North Africa,FCO,SSH,CAI,1.4831590622654716,0.7796176755161844,1.320745031828235,0.9420317059534211
COP 27,Jamaica,11,JAM,Latin America & Caribbean,EGY,Egypt,Middle East & North Africa,KIN,SSH,LGW,6.693724259628398,3.5185341077757673,5.960724837448308,4.251533529955857
COP 27,Japan,134,JPN,East Asia & Pacific,EGY,Egypt,Middle East & North Africa,NRT,SSH,IST,6.1895918677425925,3.25353857660591,5.511797700159451,3.931332744189051
COP 27,Jordan,125,JOR,Middle East & North Africa,EGY,Egypt,Middle East & North Africa,AMM,SSH,NA,0.18547456668761272,0.09749008021984201,0.1651663542415986,0.11779829266585613
COP 27,Kazakhstan,61,KAZ,Europe & Central Asia,EGY,Egypt,Middle East & North Africa,ALA,SSH,IST,3.2207205180176834,1.6929611311607213,2.868034003434308,2.0456476457440966
COP 27,Kenya,307,KEN,Sub-Saharan Africa,EGY,Egypt,Middle East & North Africa,NBO,SSH,JED,2.0062813392366126,1.0545951772279838,1.7865825579078494,1.274293958556747
COP 27,Kiribati,25,KIR,East Asia & Pacific,EGY,Egypt,Middle East & North Africa,TRW,SSH,NAN;HKG;RUH,10.83000311887715,5.692755465132146,9.64405853549716,6.878700048512136
COP 27,Kuwait,32,KWT,Middle East & North Africa,EGY,Egypt,Middle East & North Africa,KWI,SSH,NA,0.5562226687685219,0.29236457357341505,0.49532004299953825,0.35326719934239875
COP 27,Kyrgyzstan,7,KGZ,Europe & Central Asia,EGY,Egypt,Middle East & North Africa,FRU,SSH,IST,3.10642926580371,1.632884310912737,2.766258268529339,1.973055308187108
COP 27,Lao Peoples Democratic Republic,21,LAO,East Asia & Pacific,EGY,Egypt,Middle East & North Africa,VTE,SSH,BKK;KWI,4.418348445189506,2.322490306061748,3.934515121362987,2.806323629888267
